                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.75074,                 0.5738,                0.97801,                0.75436,                0.49709,                0.51062,                0.38459,                0.60546,                0.48427,                0.93282,               0.008812,               0.008812,               0.008812
                     38,                0.74754,                0.57159,                0.97934,                 0.8116,                0.46405,                0.52469,                0.38902,                0.60055,                0.48058,                0.92963,               0.008779,               0.008779,               0.008779
                     39,                 0.7391,                0.56717,                 0.9776,                0.79672,                0.47178,                0.51265,                0.39366,                0.59789,                0.47162,                0.92925,               0.008746,               0.008746,               0.008746
                     40,                0.73758,                0.56873,                0.97464,                0.84099,                0.47234,                0.54468,                 0.4126,                0.59253,                0.47455,                0.92545,               0.008713,               0.008713,               0.008713
                     41,                0.73188,                0.55932,                0.97078,                0.80831,                0.48039,                0.53166,                0.40784,                0.59189,                0.47293,                0.93087,                0.00868,                0.00868,                0.00868
                     42,                0.72943,                0.55769,                0.96995,                0.85431,                0.45992,                0.55008,                0.41505,                0.57805,                0.45703,                0.92093,               0.008647,               0.008647,               0.008647
                     43,                0.72472,                0.55242,                0.96774,                0.84494,                0.48085,                 0.5472,                0.41515,                0.57708,                0.46169,                0.91846,               0.008614,               0.008614,               0.008614
                     44,                0.71852,                 0.5463,                0.96488,                0.82778,                0.46716,                0.52274,                0.40527,                0.57001,                0.45616,                0.91571,               0.008581,               0.008581,               0.008581
                     45,                0.71552,                0.54585,                0.96164,                0.83895,                 0.4739,                0.54866,                0.42055,                0.57488,                0.45123,                0.91635,               0.008548,               0.008548,               0.008548
                     46,                0.71244,                0.54258,                0.95999,                0.80336,                0.50161,                  0.547,                0.42095,                0.56721,                0.45366,                0.91498,               0.008515,               0.008515,               0.008515
                     47,                0.71134,                0.53978,                0.95835,                0.85732,                0.47725,                0.56063,                0.43443,                0.56794,                0.45037,                0.91498,               0.008482,               0.008482,               0.008482
                     48,                0.70886,                0.53903,                0.95968,                0.85158,                 0.4819,                0.57436,                0.44094,                0.56303,                0.44905,                0.91078,               0.008449,               0.008449,               0.008449
                     49,                0.70764,                0.53435,                0.95693,                0.85554,                0.49672,                0.56713,                0.42537,                0.55744,                0.44679,                0.91125,               0.008416,               0.008416,               0.008416
                     50,                0.69616,                0.52399,                0.95004,                0.82122,                0.51799,                0.56531,                0.42723,                0.55798,                  0.448,                0.90962,               0.008383,               0.008383,               0.008383
                     51,                0.69776,                0.52582,                0.95089,                0.86858,                0.48865,                0.56508,                0.43142,                0.55518,                0.43841,                0.90774,                0.00835,                0.00835,                0.00835
                     52,                0.69432,                 0.5263,                0.94982,                0.82861,                0.51897,                0.58026,                0.44559,                 0.5512,                 0.4331,                0.90705,               0.008317,               0.008317,               0.008317
                     53,                0.69453,                0.52041,                0.94907,                0.84914,                0.48188,                0.56451,                0.44443,                0.54605,                0.43768,                0.90413,               0.008284,               0.008284,               0.008284
                     54,                0.68857,                0.51915,                 0.9499,                0.83787,                0.51308,                0.59516,                0.45026,                0.54398,                0.43197,                0.90381,               0.008251,               0.008251,               0.008251
                     55,                0.68583,                0.51405,                0.94436,                0.84714,                0.50757,                0.58252,                0.45174,                0.54631,                0.43272,                0.90365,               0.008218,               0.008218,               0.008218
                     56,                0.68263,                0.51406,                0.94437,                0.86797,                0.50302,                0.58223,                0.44827,                0.54494,                0.43378,                0.90432,               0.008185,               0.008185,               0.008185
                     57,                0.68159,                0.51401,                0.94509,                0.78451,                0.58067,                0.65999,                0.47264,                0.54338,                0.42881,                0.90436,               0.008152,               0.008152,               0.008152
                     58,                0.68279,                0.51517,                0.94364,                0.69628,                0.65419,                0.66621,                0.48472,                0.53609,                0.42393,                0.89927,               0.008119,               0.008119,               0.008119
                     59,                0.67713,                0.50712,                0.94301,                0.76132,                0.62484,                0.66405,                0.48545,                0.53035,                0.41829,                0.89555,               0.008086,               0.008086,               0.008086
                     60,                0.66933,                0.50329,                0.94016,                 0.8514,                0.53186,                0.61476,                0.47673,                0.53009,                0.41716,                0.89742,               0.008053,               0.008053,               0.008053
                     61,                0.67281,                0.50598,                0.94121,                0.84217,                 0.5201,                0.62269,                0.47021,                0.53062,                0.41839,                0.89459,                0.00802,                0.00802,                0.00802
                     62,                0.66805,                0.50194,                0.93591,                0.70857,                0.56578,                0.62078,                0.46894,                0.52621,                0.41111,                0.89531,               0.007987,               0.007987,               0.007987
                     63,                0.67015,                0.49991,                0.93992,                0.67312,                0.62588,                  0.642,                0.47049,                0.52469,                0.41263,                0.89274,               0.007954,               0.007954,               0.007954
                     64,                0.66754,                0.49929,                 0.9392,                0.65512,                0.60165,                0.61503,                0.47641,                0.51993,                0.40984,                0.89396,               0.007921,               0.007921,               0.007921
                     65,                0.66302,                0.49149,                0.93514,                0.84474,                 0.5172,                0.60769,                0.46558,                0.51569,                0.40576,                0.89244,               0.007888,               0.007888,               0.007888
                     66,                0.66047,                 0.4963,                0.93418,                0.65404,                0.60671,                0.67318,                0.50215,                0.51503,                0.40743,                0.89114,               0.007855,               0.007855,               0.007855
                     67,                0.65987,                0.49067,                 0.9351,                 0.8562,                0.52444,                 0.6495,                0.49018,                0.51967,                0.40593,                0.89136,               0.007822,               0.007822,               0.007822
                     68,                0.65541,                 0.4873,                  0.933,                 0.5236,                0.64491,                0.65049,                0.49346,                0.50973,                0.40319,                 0.8877,               0.007789,               0.007789,               0.007789
                     69,                0.65311,                0.48729,                0.92951,                0.63554,                0.62039,                0.68833,                   0.51,                0.50898,                0.40192,                0.88732,               0.007756,               0.007756,               0.007756
                     70,                0.64961,                0.48408,                0.93038,                0.78971,                0.55304,                0.69538,                0.53757,                0.51224,                0.40859,                0.88683,               0.007723,               0.007723,               0.007723
                     71,                0.64755,                0.48462,                0.93015,                0.67523,                0.58054,                0.66645,                0.50234,                 0.5063,                0.39637,                0.88622,                0.00769,                0.00769,                0.00769
                     72,                0.64694,                0.48032,                0.92797,                 0.7112,                0.62532,                0.69034,                0.52464,                0.50952,                 0.4047,                0.88906,               0.007657,               0.007657,               0.007657
                     73,                0.64639,                0.48046,                0.92793,                0.64788,                0.63705,                0.73233,                0.54341,                0.50194,                0.39413,                0.88565,               0.007624,               0.007624,               0.007624
                     74,                0.64251,                0.47713,                0.92603,                0.70314,                0.70373,                0.72913,                0.52548,                0.50021,                0.39532,                0.88436,               0.007591,               0.007591,               0.007591
                     75,                0.64246,                0.47504,                0.92528,                 0.6352,                0.71673,                0.73718,                0.54614,                0.50338,                0.39389,                0.88519,               0.007558,               0.007558,               0.007558
                     76,                0.64059,                0.47577,                0.92487,                0.58182,                0.74215,                 0.7131,                0.54951,                0.50114,                0.38706,                0.88404,               0.007525,               0.007525,               0.007525
                     77,                0.63934,                0.47821,                0.92472,                0.63149,                0.68158,                  0.705,                0.54509,                0.49515,                0.38589,                 0.8805,               0.007492,               0.007492,               0.007492
                     78,                0.64388,                0.47638,                0.92658,                0.82634,                0.55166,                0.68151,                0.52682,                0.49705,                0.38763,                0.87996,               0.007459,               0.007459,               0.007459
                     79,                0.64001,                 0.4753,                0.92644,                0.64644,                0.64749,                 0.7339,                0.56858,                 0.4951,                0.38706,                0.88211,               0.007426,               0.007426,               0.007426
                     80,                0.63445,                0.46734,                0.92295,                0.68057,                0.61491,                0.71739,                0.53222,                0.49219,                0.38549,                0.87943,               0.007393,               0.007393,               0.007393
                     81,                0.63506,                0.46664,                0.92137,                0.67004,                0.70598,                 0.7351,                0.55477,                0.49007,                0.38283,                0.87927,                0.00736,                0.00736,                0.00736
                     82,                0.63476,                0.46762,                0.92105,                0.77406,                0.66445,                0.70686,                0.53965,                0.48749,                0.37907,                 0.8785,               0.007327,               0.007327,               0.007327
                     83,                0.63186,                 0.4693,                0.92059,                0.83463,                0.61331,                0.73271,                0.55127,                0.48753,                0.38155,                0.87736,               0.007294,               0.007294,               0.007294
                     84,                0.62837,                0.46402,                0.92123,                0.83687,                 0.5738,                0.74479,                0.57301,                0.48989,                0.38071,                0.87885,               0.007261,               0.007261,               0.007261
                     85,                0.62347,                0.46494,                0.91886,                0.61741,                0.74653,                0.72105,                0.54726,                0.48343,                0.37918,                0.87493,               0.007228,               0.007228,               0.007228
                     86,                0.63331,                0.46758,                0.91909,                0.66299,                0.68839,                0.68924,                0.52769,                0.47981,                0.37773,                0.87465,               0.007195,               0.007195,               0.007195
                     87,                0.62224,                0.46064,                0.91937,                0.64188,                0.73809,                0.75778,                0.56031,                0.47922,                0.37518,                 0.8737,               0.007162,               0.007162,               0.007162
                     88,                0.62721,                0.46383,                   0.92,                0.64405,                0.70452,                 0.7592,                0.57061,                0.48138,                0.37537,                0.87646,               0.007129,               0.007129,               0.007129
                     89,                0.62559,                0.45798,                0.91649,                0.75626,                0.69324,                0.74014,                0.57448,                0.47789,                0.37006,                0.87489,               0.007096,               0.007096,               0.007096
