                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.72556,                0.54537,                0.97591,                0.83904,                0.44752,                0.55571,                0.42143,                0.58273,                0.45259,                0.92999,               0.008812,               0.008812,               0.008812
                     38,                 0.7226,                0.54484,                0.97953,                0.82566,                0.47222,                0.56328,                0.41457,                0.58248,                0.45284,                0.93178,               0.008779,               0.008779,               0.008779
                     39,                 0.7227,                0.54755,                0.98398,                0.80405,                0.45052,                 0.5501,                0.42003,                0.57795,                 0.4502,                 0.9264,               0.008746,               0.008746,               0.008746
                     40,                0.71611,                0.53486,                0.97446,                0.49369,                0.58614,                0.57771,                0.43403,                0.57701,                0.44568,                0.92735,               0.008713,               0.008713,               0.008713
                     41,                0.70883,                0.52574,                0.96858,                 0.5843,                0.55979,                0.58502,                0.44093,                0.56728,                0.43569,                0.92163,                0.00868,                0.00868,                0.00868
                     42,                0.70007,                 0.5213,                0.96237,                0.78678,                0.49856,                0.57994,                0.43545,                0.56258,                0.43696,                 0.9204,               0.008647,               0.008647,               0.008647
                     43,                0.70452,                0.52628,                0.96732,                0.75285,                0.55398,                0.62197,                0.44857,                0.55861,                0.42841,                0.91725,               0.008614,               0.008614,               0.008614
                     44,                 0.7061,                0.51937,                0.96665,                0.51534,                0.55505,                0.57738,                0.43381,                0.55532,                 0.4334,                0.91395,               0.008581,               0.008581,               0.008581
                     45,                0.69273,                0.51588,                0.96153,                 0.6795,                0.59339,                0.61375,                0.44833,                0.55863,                0.43003,                0.91641,               0.008548,               0.008548,               0.008548
                     46,                0.69743,                0.51452,                0.95826,                0.62789,                0.54664,                0.60151,                0.46029,                0.55469,                0.42178,                0.91533,               0.008515,               0.008515,               0.008515
                     47,                  0.684,                0.50463,                0.96216,                0.59728,                0.56221,                0.60387,                0.47041,                0.54774,                0.42382,                0.91228,               0.008482,               0.008482,               0.008482
                     48,                0.69106,                0.51202,                0.95904,                0.78123,                0.52962,                0.60112,                0.46173,                 0.5452,                0.41685,                0.91098,               0.008449,               0.008449,               0.008449
                     49,                0.68296,                0.50346,                0.95563,                 0.7098,                0.51553,                0.61392,                  0.474,                 0.5479,                0.42001,                0.91206,               0.008416,               0.008416,               0.008416
                     50,                0.67856,                0.50309,                0.95566,                 0.6038,                 0.5706,                 0.6207,                0.47172,                0.53697,                0.41597,                0.90548,               0.008383,               0.008383,               0.008383
                     51,                0.67686,                0.49731,                0.95424,                0.85805,                0.51611,                 0.6397,                0.48571,                0.53826,                0.40966,                0.90794,                0.00835,                0.00835,                0.00835
                     52,                0.66948,                0.49723,                0.95056,                0.66743,                0.51136,                0.60984,                0.46178,                0.54195,                0.40999,                0.90932,               0.008317,               0.008317,               0.008317
                     53,                0.66599,                0.49736,                 0.9488,                0.75623,                  0.581,                0.63609,                0.48181,                 0.5401,                0.41069,                0.91104,               0.008284,               0.008284,               0.008284
                     54,                 0.6678,                0.49311,                 0.9473,                0.78118,                0.54157,                0.62361,                0.46967,                0.52903,                 0.4058,                0.90453,               0.008251,               0.008251,               0.008251
                     55,                0.67286,                0.49149,                0.94757,                0.71428,                0.56117,                0.62258,                0.48474,                0.52663,                0.40152,                0.90449,               0.008218,               0.008218,               0.008218
                     56,                0.66529,                0.48977,                0.94846,                0.83418,                 0.4996,                0.61844,                0.46957,                0.52543,                0.40615,                0.90024,               0.008185,               0.008185,               0.008185
                     57,                 0.6621,                0.48741,                0.94753,                0.77571,                0.55493,                0.64195,                0.49934,                0.52198,                0.40029,                0.90071,               0.008152,               0.008152,               0.008152
                     58,                0.65961,                0.48363,                0.94695,                 0.7172,                0.66211,                0.70775,                0.52761,                0.52698,                0.39622,                0.90295,               0.008119,               0.008119,               0.008119
                     59,                0.64998,                0.48085,                0.93847,                 0.6121,                0.66414,                0.68756,                0.52721,                0.51612,                0.39328,                0.89809,               0.008086,               0.008086,               0.008086
                     60,                0.65214,                0.47656,                0.93839,                0.73332,                0.54894,                0.64354,                0.49419,                0.51702,                0.39225,                0.89854,               0.008053,               0.008053,               0.008053
                     61,                0.64593,                0.47122,                0.93928,                0.78099,                0.57051,                0.68013,                0.51067,                0.51507,                0.38874,                0.89832,                0.00802,                0.00802,                0.00802
                     62,                0.65363,                  0.477,                0.94291,                0.57335,                0.63371,                0.67655,                0.52018,                0.50531,                0.38429,                0.89079,               0.007987,               0.007987,               0.007987
                     63,                0.64905,                0.46618,                0.93678,                0.63485,                0.65379,                0.69386,                0.52864,                 0.5076,                0.39482,                0.89482,               0.007954,               0.007954,               0.007954
                     64,                0.64387,                0.46875,                0.93607,                0.75015,                0.59826,                0.65496,                0.50675,                0.50524,                0.39222,                0.89246,               0.007921,               0.007921,               0.007921
                     65,                0.64353,                0.47135,                0.93637,                0.72762,                0.61361,                0.67919,                0.52388,                0.50468,                0.37964,                 0.8941,               0.007888,               0.007888,               0.007888
                     66,                0.64205,                0.46774,                0.93458,                0.68006,                0.68943,                0.70353,                0.52547,                0.50435,                0.38179,                0.89126,               0.007855,               0.007855,               0.007855
                     67,                0.63929,                0.46402,                0.93446,                0.81612,                0.58111,                0.66729,                0.50394,                0.50076,                0.38193,                0.89024,               0.007822,               0.007822,               0.007822
                     68,                0.63153,                0.45893,                0.92888,                 0.8375,                0.55318,                0.67678,                0.51867,                0.49953,                0.37259,                0.89004,               0.007789,               0.007789,               0.007789
                     69,                0.63793,                0.46488,                0.93254,                0.59895,                0.67542,                0.72261,                0.55299,                0.49652,                0.37517,                0.89079,               0.007756,               0.007756,               0.007756
                     70,                0.63322,                0.45787,                0.93167,                0.82251,                0.59535,                0.70386,                0.54442,                0.49305,                0.37259,                0.88714,               0.007723,               0.007723,               0.007723
                     71,                0.62827,                0.45987,                0.93152,                0.72926,                0.72122,                0.76924,                0.60691,                0.48929,                0.37111,                0.88487,                0.00769,                0.00769,                0.00769
                     72,                0.63242,                0.46089,                0.93105,                0.78662,                0.66921,                0.73435,                0.55511,                0.48762,                0.36858,                0.88344,               0.007657,               0.007657,               0.007657
                     73,                0.61934,                0.45014,                0.92584,                0.60238,                0.75845,                0.74984,                0.57376,                0.48495,                0.36757,                0.88408,               0.007624,               0.007624,               0.007624
                     74,                0.61916,                0.44388,                0.92561,                0.71356,                0.74694,                0.77463,                0.58239,                0.48506,                0.36656,                0.88358,               0.007591,               0.007591,               0.007591
                     75,                0.61679,                0.45062,                0.92225,                0.60421,                 0.6966,                 0.7345,                0.55904,                0.48247,                0.36502,                0.88231,               0.007558,               0.007558,               0.007558
                     76,                0.62365,                0.45305,                0.92651,                0.81068,                0.76314,                0.82519,                0.61073,                0.48536,                 0.3618,                 0.8831,               0.007525,               0.007525,               0.007525
