                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.72312,                0.54134,                0.97119,                0.81732,                0.49331,                0.58833,                0.43078,                0.57848,                0.44658,                  0.928,               0.008812,               0.008812,               0.008812
                     38,                0.71915,                 0.5392,                0.97418,                 0.7726,                0.49046,                0.58351,                0.43272,                0.57561,                0.45016,                0.92722,               0.008779,               0.008779,               0.008779
                     39,                   0.72,                0.53941,                0.98096,                0.80039,                  0.495,                0.56288,                0.42549,                0.56826,                0.44863,                 0.9222,               0.008746,               0.008746,               0.008746
                     40,                0.71224,                0.53114,                0.97044,                0.68005,                0.60315,                0.60425,                0.44278,                0.57049,                0.44164,                0.91981,               0.008713,               0.008713,               0.008713
                     41,                0.70704,                0.51961,                 0.9652,                0.76102,                0.54729,                0.63975,                0.46553,                0.56478,                0.43852,                0.91827,                0.00868,                0.00868,                0.00868
                     42,                0.69564,                0.51821,                0.95859,                  0.766,                0.49681,                0.60571,                0.44545,                0.56823,                0.44016,                0.92186,               0.008647,               0.008647,               0.008647
                     43,                 0.7029,                 0.5229,                0.96341,                0.64773,                0.58431,                0.65502,                 0.4631,                0.55771,                0.43171,                0.91642,               0.008614,               0.008614,               0.008614
                     44,                0.70327,                0.51628,                 0.9632,                0.82677,                0.56255,                0.64711,                0.47094,                 0.5586,                0.42293,                0.91307,               0.008581,               0.008581,               0.008581
                     45,                0.69239,                0.51237,                0.95876,                0.62023,                0.61447,                0.65008,                0.47662,                0.55005,                0.42706,                0.91408,               0.008548,               0.008548,               0.008548
                     46,                0.69326,                0.51065,                0.95405,                0.76354,                 0.5823,                0.65379,                 0.4816,                 0.5417,                0.42038,                0.90644,               0.008515,               0.008515,               0.008515
                     47,                0.68158,                 0.5031,                0.95677,                0.78356,                0.60247,                0.67283,                0.50384,                0.53962,                 0.4167,                 0.9087,               0.008482,               0.008482,               0.008482
                     48,                 0.6852,                0.50389,                0.95222,                0.75935,                0.55503,                0.62791,                0.46884,                0.54019,                0.41882,                0.90628,               0.008449,               0.008449,               0.008449
                     49,                0.68099,                0.49814,                0.95101,                0.69786,                0.52876,                0.64565,                0.48484,                0.53502,                0.41117,                 0.9061,               0.008416,               0.008416,               0.008416
                     50,                0.67482,                0.50085,                0.95041,                0.68462,                0.57795,                0.66788,                0.49951,                0.53616,                0.40939,                0.90487,               0.008383,               0.008383,               0.008383
                     51,                0.67196,                0.49355,                 0.9511,                0.79289,                0.55272,                0.64449,                0.47103,                0.53534,                0.41044,                0.90403,                0.00835,                0.00835,                0.00835
                     52,                0.66389,                0.49033,                0.94466,                0.62045,                0.60825,                0.65825,                0.50062,                0.52342,                0.40687,                0.90029,               0.008317,               0.008317,               0.008317
                     53,                0.66399,                0.49489,                0.94426,                0.74192,                0.60114,                0.67004,                0.50292,                0.53159,                0.41022,                0.90564,               0.008284,               0.008284,               0.008284
                     54,                0.66501,                0.48629,                0.94346,                0.73623,                0.60694,                0.67732,                0.48394,                0.52062,                0.40091,                  0.899,               0.008251,               0.008251,               0.008251
                     55,                0.66573,                0.48719,                0.94241,                0.78659,                0.61535,                0.79668,                0.58722,                0.51476,                 0.3981,                0.89577,               0.008218,               0.008218,               0.008218
                     56,                0.66337,                0.48151,                0.94433,                0.75771,                0.58407,                0.65857,                0.49937,                0.51526,                0.39687,                0.89502,               0.008185,               0.008185,               0.008185
                     57,                0.65594,                0.48125,                0.94077,                0.79135,                0.58388,                0.68258,                0.50562,                0.52157,                0.40279,                0.89764,               0.008152,               0.008152,               0.008152
                     58,                0.65621,                0.48142,                0.94215,                0.84905,                0.61078,                0.70816,                0.51572,                0.51138,                0.39513,                0.89432,               0.008119,               0.008119,               0.008119
                     59,                0.65015,                0.47621,                0.93666,                0.67366,                0.65731,                0.70532,                0.53033,                0.50738,                 0.3867,                0.89302,               0.008086,               0.008086,               0.008086
                     60,                0.65234,                0.47399,                0.93587,                0.75981,                 0.6187,                0.68442,                0.50728,                0.51094,                0.39199,                0.89514,               0.008053,               0.008053,               0.008053
                     61,                0.64339,                0.46975,                 0.9355,                0.65617,                0.60615,                0.70506,                0.51623,                0.51433,                0.39037,                0.89317,                0.00802,                0.00802,                0.00802
                     62,                0.64411,                0.47203,                0.93568,                 0.6712,                0.68964,                0.69966,                0.52803,                0.50434,                0.38683,                0.89238,               0.007987,               0.007987,               0.007987
                     63,                 0.6481,                0.46754,                0.93424,                0.82886,                0.60679,                0.73088,                0.55106,                0.50139,                0.38569,                0.88986,               0.007954,               0.007954,               0.007954
                     64,                0.63898,                0.46662,                0.93149,                0.73598,                0.67965,                0.73145,                0.55038,                 0.5048,                0.38486,                0.89116,               0.007921,               0.007921,               0.007921
                     65,                0.64088,                0.46622,                0.93306,                0.83397,                  0.607,                0.70482,                0.53438,                 0.5001,                0.38051,                0.89024,               0.007888,               0.007888,               0.007888
                     66,                0.63974,                0.46663,                 0.9311,                 0.6941,                0.56431,                0.68341,                0.52292,                0.50788,                0.38348,                0.89126,               0.007855,               0.007855,               0.007855
                     67,                0.63848,                0.45931,                0.93292,                0.76732,                0.62997,                0.67572,                 0.5171,                0.49607,                0.37845,                0.88839,               0.007822,               0.007822,               0.007822
                     68,                0.62977,                0.45915,                0.92639,                0.82225,                0.66655,                0.72675,                 0.5587,                0.48965,                0.37119,                0.88408,               0.007789,               0.007789,               0.007789
                     69,                0.63288,                0.46239,                0.92794,                0.69185,                0.74143,                0.77302,                0.56481,                0.50006,                0.38162,                0.89033,               0.007756,               0.007756,               0.007756
                     70,                0.62824,                0.45462,                0.92877,                0.79935,                0.61375,                0.70613,                0.55073,                0.49244,                0.37436,                0.88702,               0.007723,               0.007723,               0.007723
                     71,                0.62796,                0.45915,                0.93011,                0.85286,                0.55949,                0.71163,                0.53811,                0.48653,                0.37168,                0.88449,                0.00769,                0.00769,                0.00769
                     72,                0.62653,                0.45612,                0.92663,                0.63131,                0.65838,                0.71078,                0.54226,                0.48489,                 0.3706,                 0.8833,               0.007657,               0.007657,               0.007657
                     73,                0.62026,                0.44543,                0.92487,                0.82293,                0.59099,                0.72823,                0.55591,                 0.4833,                0.37135,                0.88249,               0.007624,               0.007624,               0.007624
