                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.82011,                0.49218,                0.98513,                0.87121,                0.89154,                0.93455,                0.77215,                 0.7439,                 0.4332,                0.96658,               0.008812,               0.008812,               0.008812
                     38,                0.82033,                0.49432,                0.99159,                0.89527,                0.84661,                0.92933,                0.76574,                 0.7454,                0.43072,                0.96761,               0.008779,               0.008779,               0.008779
                     39,                0.81651,                0.48873,                0.97771,                0.91769,                0.85365,                0.92453,                0.75887,                0.74183,                0.43046,                 0.9665,               0.008746,               0.008746,               0.008746
                     40,                0.80582,                0.48126,                0.97701,                 0.8398,                0.86636,                0.91266,                0.74516,                0.74582,                0.42742,                0.96603,               0.008713,               0.008713,               0.008713
                     41,                0.80748,                0.48071,                0.97959,                0.89177,                0.89255,                0.94448,                0.77792,                0.73602,                0.41938,                0.96122,                0.00868,                0.00868,                0.00868
                     42,                0.80632,                0.48112,                0.97681,                0.92442,                0.87615,                0.95378,                0.79169,                0.72374,                0.40729,                0.95824,               0.008647,               0.008647,               0.008647
                     43,                0.80024,                0.48056,                0.98064,                 0.8645,                0.89905,                0.93731,                0.77243,                 0.7316,                0.42526,                 0.9594,               0.008614,               0.008614,               0.008614
                     44,                0.79794,                0.47715,                0.97418,                0.89651,                0.88241,                0.94375,                0.78388,                0.72328,                0.41612,                0.95511,               0.008581,               0.008581,               0.008581
                     45,                0.80192,                 0.4753,                0.97792,                0.94839,                 0.8738,                0.94928,                0.79438,                0.72091,                0.40189,                0.95622,               0.008548,               0.008548,               0.008548
                     46,                0.79502,                0.46705,                0.97421,                0.90187,                0.86108,                0.93698,                0.77961,                0.72355,                0.41615,                0.95346,               0.008515,               0.008515,               0.008515
                     47,                0.78864,                0.46728,                0.97193,                0.92018,                0.88214,                0.94759,                0.79033,                 0.7199,                0.39901,                0.95377,               0.008482,               0.008482,               0.008482
                     48,                0.79218,                0.47005,                0.97559,                0.89442,                0.88415,                0.94941,                0.78451,                0.71908,                0.41346,                0.95339,               0.008449,               0.008449,               0.008449
                     49,                0.79631,                 0.4675,                 0.9751,                0.90956,                0.89288,                 0.9554,                0.80103,                0.71485,                0.39513,                0.95202,               0.008416,               0.008416,               0.008416
                     50,                0.78642,                0.46105,                0.96857,                0.90548,                0.88214,                0.94896,                0.79832,                 0.7161,                 0.4019,                0.95457,               0.008383,               0.008383,               0.008383
                     51,                0.78678,                 0.4574,                0.97235,                0.87553,                0.91683,                0.94243,                0.78983,                0.70986,                0.40596,                 0.9507,                0.00835,                0.00835,                0.00835
                     52,                0.78078,                0.46347,                0.96591,                0.89334,                0.90986,                0.94545,                0.79573,                0.71304,                0.40542,                0.94899,               0.008317,               0.008317,               0.008317
                     53,                0.78308,                0.45495,                0.96645,                0.90858,                0.89433,                0.95276,                0.79856,                0.71333,                0.38985,                0.95115,               0.008284,               0.008284,               0.008284
                     54,                0.77712,                0.45727,                0.96326,                0.93642,                0.85274,                0.94416,                0.79365,                0.70497,                0.39251,                0.94658,               0.008251,               0.008251,               0.008251
                     55,                0.77956,                0.45589,                0.96638,                0.92236,                0.88798,                0.95151,                0.79852,                0.71151,                0.38756,                0.94819,               0.008218,               0.008218,               0.008218
                     56,                0.77428,                0.45273,                0.96274,                0.92571,                0.87175,                0.94636,                0.79389,                0.71521,                0.40201,                0.95282,               0.008185,               0.008185,               0.008185
                     57,                0.78019,                0.45225,                 0.9682,                 0.9065,                0.90835,                0.95136,                0.79994,                0.71068,                0.38774,                0.94819,               0.008152,               0.008152,               0.008152
                     58,                0.77125,                0.44959,                 0.9649,                0.91529,                0.89416,                0.94937,                0.79861,                0.70305,                0.39195,                0.94433,               0.008119,               0.008119,               0.008119
                     59,                0.76986,                 0.4542,                0.96193,                0.88191,                0.91713,                0.95646,                0.80855,                0.69892,                0.38083,                0.94553,               0.008086,               0.008086,               0.008086
                     60,                0.77127,                0.44999,                0.96519,                 0.9021,                 0.9291,                0.96182,                0.81118,                0.69656,                 0.3792,                0.94378,               0.008053,               0.008053,               0.008053
                     61,                0.76233,                0.44251,                0.95694,                0.91433,                0.89561,                 0.9585,                0.79967,                0.70275,                0.39314,                0.94566,                0.00802,                0.00802,                0.00802
