                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.73096,                0.54911,                0.97488,                0.75036,                0.48079,                0.51111,                0.39251,                0.59555,                0.46258,                0.93008,               0.008812,               0.008812,               0.008812
                     38,                 0.7274,                  0.547,                 0.9751,                0.77973,                 0.4781,                0.57736,                0.43078,                0.58448,                0.45857,                0.92626,               0.008779,               0.008779,               0.008779
                     39,                0.71802,                0.53975,                0.97317,                0.81075,                0.46286,                0.54415,                0.40819,                0.58399,                  0.456,                0.92634,               0.008746,               0.008746,               0.008746
                     40,                0.71781,                0.54176,                0.97114,                0.86311,                0.46082,                 0.5938,                 0.4524,                0.57899,                0.44365,                0.92385,               0.008713,               0.008713,               0.008713
                     41,                 0.7102,                0.53611,                 0.9685,                0.67915,                0.59109,                0.62982,                0.48031,                0.57725,                0.44813,                0.92622,                0.00868,                0.00868,                0.00868
                     42,                0.71113,                0.53224,                0.96748,                0.79091,                0.49178,                0.56982,                0.43078,                0.57644,                0.44517,                0.92506,               0.008647,               0.008647,               0.008647
                     43,                0.70749,                0.52799,                0.96734,                0.58456,                0.54359,                0.59682,                0.43487,                 0.5722,                 0.4444,                0.92303,               0.008614,               0.008614,               0.008614
                     44,                0.70231,                0.52168,                0.96358,                0.77316,                0.49698,                0.55093,                 0.4285,                0.56444,                0.43333,                0.91924,               0.008581,               0.008581,               0.008581
                     45,                0.70034,                0.52553,                0.96068,                0.69666,                0.51544,                0.56643,                0.43785,                0.56779,                0.43503,                0.91938,               0.008548,               0.008548,               0.008548
                     46,                0.69787,                0.51718,                 0.9593,                0.74605,                0.52208,                0.57941,                0.44519,                 0.5586,                 0.4307,                0.91519,               0.008515,               0.008515,               0.008515
                     47,                0.69262,                0.51367,                0.95508,                0.52041,                0.55974,                0.58914,                0.45215,                0.55942,                0.42687,                0.91379,               0.008482,               0.008482,               0.008482
                     48,                0.69046,                0.51239,                0.95625,                0.68985,                0.62465,                0.66202,                0.50598,                0.55467,                0.42309,                0.91153,               0.008449,               0.008449,               0.008449
                     49,                0.68602,                0.51105,                0.95443,                0.58835,                0.65377,                0.64482,                0.49184,                0.54652,                0.42153,                0.90768,               0.008416,               0.008416,               0.008416
                     50,                0.67769,                 0.5009,                0.95016,                0.55068,                0.66052,                0.64941,                0.50486,                0.54889,                0.41554,                 0.9086,               0.008383,               0.008383,               0.008383
